Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
researchDevelopment,,,,,ALD.AX
effectOfAccountingCharges,,,,,ALD.AX
incomeBeforeTax,-725600000,521700000,780900000,863446000,ALD.AX
minorityInterest,273600000,13500000,13057000,13483000,ALD.AX
netIncome,-484900000,382800000,560416000,619085000,ALD.AX
sellingGeneralAdministrative,1461600000,1329500000,1285470000,1149931000,ALD.AX
grossProfit,1205800000,1918400000,2124348000,2160426000,ALD.AX
ebit,-265200000,580100000,822208000,950809000,ALD.AX
operatingIncome,-265200000,580100000,822208000,950809000,ALD.AX
otherOperatingExpenses,9400000,8800000,16670000,59686000,ALD.AX
interestExpense,-100300000,-112200000,-52493000,-53416000,ALD.AX
extraordinaryItems,,,,,ALD.AX
nonRecurring,,,,,ALD.AX
otherItems,,,,,ALD.AX
incomeTaxExpense,-245800000,137900000,219310000,242694000,ALD.AX
totalRevenue,15406300000,22307100000,21731342000,16285810000,ALD.AX
totalOperatingExpenses,15671500000,21727000000,20909134000,15335001000,ALD.AX
costOfRevenue,14200500000,20388700000,19606994000,14125384000,ALD.AX
totalOtherIncomeExpenseNet,-460400000,-58400000,-41308000,-87363000,ALD.AX
discontinuedOperations,,,,,ALD.AX
netIncomeFromContinuingOps,-479800000,383800000,561590000,620752000,ALD.AX
netIncomeApplicableToCommonShares,-484900000,382800000,560416000,619085000,ALD.AX
