Breakdown,Value,ticker
zip,3175,RPM.AX
sector,Consumer Cyclical,RPM.AX
longBusinessSummary,"RPM Automotive Group Limited engages in the manufacture, wholesale distribution, and retail of tires, and parts and accessories for transport industry in Australia. It operates through Motorsport; Repairs and Roadside; Wheels and Tyres; and Accessories segments. The company offers specialized motorsport and automotive accessories; manufactures and sells motorsport racing suits; operates a Carline license for auto repair workshops; and provides roadside assistance services for tire repair and replacement. It also engages in the wholesale of truck, heavy equipment, and motor vehicle tires. In addition, the company owns five retail outlets. It sells its products under the RPM Racewear, Carline, Genie, Air Anywhere, Formula Off-Road, and RPM Autoparts brands. The company was incorporated in 1982 and is based in Dandenong South, Australia.",RPM.AX
city,Dandenong,RPM.AX
phone,61 3 9792 5006,RPM.AX
state,VIC,RPM.AX
compensationAsOfEpochDate,1640908800,RPM.AX
country,Australia,RPM.AX
website,https://www.rpmgroup.net.au,RPM.AX
maxAge,86400,RPM.AX
address1,6-18 Antonella Court,RPM.AX
fax,61 3 9794 5920,RPM.AX
industry,Auto Parts,RPM.AX
