Breakdown,Value,ticker
zip,5000,RML.AX
sector,Basic Materials,RML.AX
longBusinessSummary,"Resolution Minerals Limited, a mining company, acquires, explores for, and develops precious and battery metal projects. The company explores for gold, copper, cobalt, vanadium, iron, magnetite, and uranium deposits. Its flagship project is the 64North project located within the Tintina gold province, Alaska. The company was formerly known as Northern Cobalt Limited and changed its name to Resolution Minerals Limited in November 2019. Resolution Minerals Limited was incorporated in 2017 and is headquartered in Adelaide, Australia.",RML.AX
city,Adelaide,RML.AX
phone,61 4 1480 4055,RML.AX
state,SA,RML.AX
compensationAsOfEpochDate,1640908800,RML.AX
country,Australia,RML.AX
website,https://www.resolutionminerals.com,RML.AX
maxAge,86400,RML.AX
address1,29-31 King William Street,RML.AX
industry,Other Industrial Metals & Mining,RML.AX
address2,Level 4,RML.AX
