,0,1,ticker
0,Market Cap (intraday),551.37M,MHJ.AX
1,Enterprise Value,612.66M,MHJ.AX
2,Trailing P/E,12.21,MHJ.AX
3,Forward P/E,,MHJ.AX
4,PEG Ratio (5 yr expected),,MHJ.AX
5,Price/Sales (ttm),1.00,MHJ.AX
6,Price/Book (mrq),2.85,MHJ.AX
7,Enterprise Value/Revenue,1.03,MHJ.AX
8,Enterprise Value/EBITDA,4.87,MHJ.AX
