,0,1,ticker
0,Market Cap (intraday),165.19M,CAU.AX
1,Enterprise Value,158.08M,CAU.AX
2,Trailing P/E,,CAU.AX
3,Forward P/E,,CAU.AX
4,PEG Ratio (5 yr expected),,CAU.AX
5,Price/Sales (ttm),22.82,CAU.AX
6,Price/Book (mrq),17.77,CAU.AX
7,Enterprise Value/Revenue,93.38,CAU.AX
8,Enterprise Value/EBITDA,-40.41,CAU.AX
