Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,-98620,95028,901487,1246759,NYR.AX
totalCashflowsFromInvestingActivities,-5000,-2999,-441,-4823,NYR.AX
netBorrowings,-342322,689378,689378,3990100,NYR.AX
totalCashFromFinancingActivities,11338492,8484082,8484082,3803201,NYR.AX
changeToOperatingActivities,33568,692,12280,12280,NYR.AX
issuanceOfStock,11870579,8700000,8700000,8700000,NYR.AX
netIncome,-3539253,-5773667,-4095130,-2416276,NYR.AX
changeInCash,8604574,4043772,-2005800,3108197,NYR.AX
effectOfExchangeRate,43930,-26688,-26688,-26688,NYR.AX
totalCashFromOperatingActivities,-2772848,-4410623,-2005359,-690181,NYR.AX
depreciation,1811,1484,1406,119,NYR.AX
changeToAccountReceivables,-281976,-1078839,20366,-13638,NYR.AX
otherCashflowsFromFinancingActivities,-189765,-905296,-905296,-186899,NYR.AX
changeToNetincome,1111622,2344679,1154232,492855,NYR.AX
capitalExpenditures,-5000,-2999,-441,-4823,NYR.AX
