Breakdown,Value,ticker
zip,2000,IOU.AX
sector,Technology,IOU.AX
fullTimeEmployees,78,IOU.AX
longBusinessSummary,"IOUpay Limited provides fintech and digital commerce software solutions and services that enable its institutional customers to securely authenticate end-user customers and process banking, purchase, and payment transactions in Australia, Malaysia, Singapore, Indonesia, and internationally. The company offers mobile banking platform, which provides ready-to-use application services and digital banking basic architecture to facilitate the development of financial services applications; mobile wallet solution; secure transaction messaging; and mobile backend as a service, a platform that designed for building and enhancing multiplatform enterprise-grade apps. It also provides IOUpay platform, which enables to process bill payments; prepaid or postpaid payment processing; prepaid airtime, data, electricity, water, vehicle and health insurance, parking, student fees, household rates and taxes; transfers and remittances; consumer loan payments; and buy now pay later instalments, as well as mobile OTT (over-the-top) services. It serves banks, insurers, telecommunication companies, and other large corporates. The company was formerly known as iSentric Limited and changed its name to IOUpay Limited in October 2020. IOUpay Limited was incorporated in 2000 and is based in Sydney, Australia.",IOU.AX
city,Sydney,IOU.AX
phone,61 2 8296 0000,IOU.AX
state,NSW,IOU.AX
compensationAsOfEpochDate,1640908800,IOU.AX
country,Australia,IOU.AX
website,https://www.iou-pay.com,IOU.AX
maxAge,86400,IOU.AX
address1,35 Lime Street,IOU.AX
fax,61 2 9279 1234,IOU.AX
industry,Software—Infrastructure,IOU.AX
address2,Suite 305 Level 3,IOU.AX
