Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,35296540,-8721952,2630772,1911279,CVC.AX
totalCashflowsFromInvestingActivities,-187895,7392555,-3993365,-1181647,CVC.AX
netBorrowings,-341760,6698746,-3282206,59616428,CVC.AX
totalCashFromFinancingActivities,-2682658,-4640785,-31153899,39178026,CVC.AX
changeToOperatingActivities,9049936,19947094,14161280,-16981081,CVC.AX
netIncome,19489949,-2074480,-2060002,22716376,CVC.AX
changeInCash,33128265,-34531866,-13935548,29346569,CVC.AX
repurchaseOfStock,-865236,-672425,-4881833,-4881833,CVC.AX
totalCashFromOperatingActivities,35998818,-37283636,21211716,-8649810,CVC.AX
depreciation,653287,771975,91789,85202,CVC.AX
dividendsPaid,-7178621,-10131320,-22809860,-20438402,CVC.AX
changeToInventory,-9878647,-12852433,10690619,-1446061,CVC.AX
changeToAccountReceivables,-10017440,-38677626,-5662374,-9519350,CVC.AX
otherCashflowsFromFinancingActivities,5702959,-535786,-180000,-180000,CVC.AX
changeToNetincome,-8594807,4323786,1359632,-5416175,CVC.AX
capitalExpenditures,-131772,-89850,-53472,-30660,CVC.AX
