Breakdown,Value,ticker
zip,6005,BCI.AX
sector,Basic Materials,BCI.AX
longBusinessSummary,"BCI Minerals Limited engages in the exploration and development of mineral assets in Australia. The company explores for salt, iron ore, and sulphate of potash deposits. It owns a 100% interest in the Mardie Salt and Potash Project located in the West Pilbara coast. The company also owns interest in the Iron Valley mine located in the Central Pilbara. In addition, it holds a 30% interest in the Carnegie potash project consisting of one granted exploration license and two exploration license applications covering an area of approximately 1,700 square kilometers located to the north-east of Wiluna. The company was formerly known as BC Iron Limited and changed its name to BCI Minerals Limited in December 2017. BCI Minerals Limited was incorporated in 2006 and is based in West Perth, Australia.",BCI.AX
city,West Perth,BCI.AX
phone,61 8 6311 3400,BCI.AX
state,WA,BCI.AX
compensationAsOfEpochDate,1640908800,BCI.AX
country,Australia,BCI.AX
website,https://www.bciminerals.com.au,BCI.AX
maxAge,86400,BCI.AX
address1,1 Altona Street,BCI.AX
industry,Other Industrial Metals & Mining,BCI.AX
address2,Level 1,BCI.AX
