Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
investments,-166000.0,-189000.0,-340000.0,-340000.0,BCI.AX
changeToLiabilities,22630000.0,-262000.0,8719000.0,-1372000.0,BCI.AX
totalCashflowsFromInvestingActivities,-16884000.0,3463000.0,26798000.0,-10074000.0,BCI.AX
netBorrowings,-327000.0,-327000.0,-327000.0,-327000.0,BCI.AX
totalCashFromFinancingActivities,45545000.0,45545000.0,45545000.0,-1288000.0,BCI.AX
changeToOperatingActivities,478000.0,320000.0,-92000.0,169000.0,BCI.AX
issuanceOfStock,45872000.0,45872000.0,45872000.0,45872000.0,BCI.AX
netIncome,21972000.0,377000.0,12897000.0,-16910000.0,BCI.AX
changeInCash,37887000.0,7846000.0,20645000.0,-23319000.0,BCI.AX
totalCashFromOperatingActivities,9227000.0,4383000.0,-6153000.0,-11957000.0,BCI.AX
depreciation,7228000.0,8147000.0,5648000.0,2917000.0,BCI.AX
changeToAccountReceivables,-43802000.0,5805000.0,-14415000.0,2841000.0,BCI.AX
changeToNetincome,721000.0,-10004000.0,-18910000.0,398000.0,BCI.AX
capitalExpenditures,-17019000.0,-7162000.0,-157000.0,-10074000.0,BCI.AX
otherCashflowsFromFinancingActivities,,,,-1288000.0,BCI.AX
