Breakdown,Value,ticker
zip,6008,BRK.AX
sector,Energy,BRK.AX
longBusinessSummary,"Brookside Energy Limited, together with its subsidiaries, engages in the exploration, production, and appraisal of oil and gas projects. It develops oil and gas assets in the Anadarko Basin in Oklahoma, the United States. The company is also involved in the leasing and development of acreage opportunities. As of December 31, 2020, it owned an area of 2831 working interest leasehold acres in west-central Oklahoma. The company was formerly known as Red Fork Energy Limited and changed its name to Brookside Energy Limited in June 2015. Brookside Energy Limited was incorporated in 2004 and is headquartered in Subiaco, Australia.",BRK.AX
city,Subiaco,BRK.AX
phone,61 8 6489 1600,BRK.AX
state,WA,BRK.AX
compensationAsOfEpochDate,1609372800,BRK.AX
country,Australia,BRK.AX
website,https://www.brookside-energy.com.au,BRK.AX
maxAge,86400,BRK.AX
address1,330 Churchill Avenue,BRK.AX
fax,61 8 6489 1601,BRK.AX
industry,Oil & Gas E&P,BRK.AX
address2,Suite 9,BRK.AX
