,0,1,ticker
0,Market Cap (intraday),10.83M,AN1.AX
1,Enterprise Value,5.54M,AN1.AX
2,Trailing P/E,,AN1.AX
3,Forward P/E,,AN1.AX
4,PEG Ratio (5 yr expected),,AN1.AX
5,Price/Sales (ttm),1.19,AN1.AX
6,Price/Book (mrq),1.04,AN1.AX
7,Enterprise Value/Revenue,0.95,AN1.AX
8,Enterprise Value/EBITDA,-1.70,AN1.AX
