,0,1,ticker
0,Market Cap (intraday),97.03M,QTM.AX
1,Enterprise Value,91.87M,QTM.AX
2,Trailing P/E,14.33,QTM.AX
3,Forward P/E,,QTM.AX
4,PEG Ratio (5 yr expected),,QTM.AX
5,Price/Sales (ttm),1.76,QTM.AX
6,Price/Book (mrq),2.31,QTM.AX
7,Enterprise Value/Revenue,1.67,QTM.AX
8,Enterprise Value/EBITDA,8.49,QTM.AX
