Breakdown,Value,ticker
zip,3000,RBL.AX
sector,Consumer Cyclical,RBL.AX
longBusinessSummary,"Redbubble Limited operates as an online marketplace that facilitates the sale of art and design products. It offers clothing, face masks, phone cases, stickers, home and living products, wall arts, kids and baby clothing, accessories, stationery and office products, and gifts. The company provides its services through its website Redbubble.com, TeePublic.com, and other sites in Australia, the United States, the United Kingdom, and internationally. Redbubble Limited was founded in 2006 and is based in Melbourne, Australia.",RBL.AX
city,Melbourne,RBL.AX
phone,61 3 9650 0138,RBL.AX
state,VIC,RBL.AX
compensationAsOfEpochDate,1640908800,RBL.AX
country,Australia,RBL.AX
website,https://www.redbubble.com,RBL.AX
maxAge,86400,RBL.AX
address1,271 Collins Street,RBL.AX
industry,Internet Retail,RBL.AX
address2,Level 3,RBL.AX
