Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,-16000,-296000,53000,-6000,TNG.AX
totalCashflowsFromInvestingActivities,-7020000,-13139000,-8239000,-1998000,TNG.AX
netBorrowings,-161000,-157000,-157000,-157000,TNG.AX
totalCashFromFinancingActivities,11983000,4564000,25380000,3704000,TNG.AX
issuanceOfStock,12535000,4980000,25525000,3982000,TNG.AX
netIncome,-2905000,-2885000,-3090000,-3329000,TNG.AX
changeInCash,2818000,-11498000,14385000,-1029000,TNG.AX
totalCashFromOperatingActivities,-2145000,-2923000,-2756000,-2735000,TNG.AX
depreciation,179000,188000,50000,96000,TNG.AX
otherCashflowsFromInvestingActivities,5139000,2182000,1458000,1694000,TNG.AX
changeToAccountReceivables,28000,52000,231000,-143000,TNG.AX
otherCashflowsFromFinancingActivities,-391000,-259000,-145000,-278000,TNG.AX
changeToNetincome,569000,18000,18000,647000,TNG.AX
capitalExpenditures,-12159000,-15321000,-9697000,-3772000,TNG.AX
