Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,10454000.0,10576000.0,SPL.AX
effectOfAccountingCharges,,,,,SPL.AX
incomeBeforeTax,-19732000,-14678000,-14254000,-10285000,SPL.AX
minorityInterest,,,,,SPL.AX
netIncome,-19732000,-14678000,-14254000,-10285000,SPL.AX
sellingGeneralAdministrative,7353000,6095000,6269000,4666000,SPL.AX
grossProfit,-13715000,-9142000,2469000,4957000,SPL.AX
ebit,-21068000,-15237000,-14254000,-10285000,SPL.AX
operatingIncome,-21068000,-15237000,-14254000,-10285000,SPL.AX
otherOperatingExpenses,,,,,SPL.AX
interestExpense,,,,,SPL.AX
extraordinaryItems,,,,,SPL.AX
nonRecurring,,,,,SPL.AX
otherItems,,,,,SPL.AX
incomeTaxExpense,0,0,0,0,SPL.AX
totalRevenue,2151000,6556000,2720000,4957000,SPL.AX
totalOperatingExpenses,23219000,21793000,16974000,15242000,SPL.AX
costOfRevenue,15866000,15698000,251000,0,SPL.AX
totalOtherIncomeExpenseNet,1336000,559000,0,0,SPL.AX
discontinuedOperations,,,,,SPL.AX
netIncomeFromContinuingOps,-19732000,-14678000,-14254000,-10285000,SPL.AX
netIncomeApplicableToCommonShares,-19732000,-14678000,-14254000,-10285000,SPL.AX
