,0,1,ticker
0,Market Cap (intraday),,NZK.AX
1,Enterprise Value,,NZK.AX
2,Trailing P/E,,NZK.AX
3,Forward P/E,,NZK.AX
4,PEG Ratio (5 yr expected),,NZK.AX
5,Price/Sales (ttm),,NZK.AX
6,Price/Book (mrq),,NZK.AX
7,Enterprise Value/Revenue,,NZK.AX
8,Enterprise Value/EBITDA,,NZK.AX
