Breakdown,2021-06-30 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,ticker
intangibleAssets,8908000.0,,,DRR.AX
totalLiab,27370000.0,,,DRR.AX
totalStockholderEquity,61723000.0,,,DRR.AX
otherCurrentLiab,10971000.0,,,DRR.AX
totalAssets,89093000.0,,,DRR.AX
retainedEarnings,60919000.0,,,DRR.AX
otherLiab,15289000.0,,,DRR.AX
treasuryStock,804000.0,,,DRR.AX
otherAssets,53000.0,,,DRR.AX
cash,24206000.0,,,DRR.AX
totalCurrentLiabilities,11837000.0,,,DRR.AX
otherStockholderEquity,804000.0,,,DRR.AX
propertyPlantEquipment,327000.0,,,DRR.AX
totalCurrentAssets,79805000.0,,,DRR.AX
netTangibleAssets,52815000.0,,,DRR.AX
netReceivables,54955000.0,,,DRR.AX
accountsPayable,345000.0,,,DRR.AX
