Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
researchDevelopment,3287028,3177227,2190863,1926420,DRO.AX
effectOfAccountingCharges,,,,,DRO.AX
incomeBeforeTax,-6750582,-8180431,-6733650,-5711233,DRO.AX
minorityInterest,,,,,DRO.AX
netIncome,-5866990,-7695080,-6336100,-5476613,DRO.AX
sellingGeneralAdministrative,4995560,5254975,4093086,3287179,DRO.AX
grossProfit,3730872,1909979,695749,153387,DRO.AX
ebit,-6253070,-8177527,-6712393,-5707955,DRO.AX
operatingIncome,-6253070,-8177527,-6712393,-5707955,DRO.AX
otherOperatingExpenses,-823348,-96873,-96873,-96873,DRO.AX
interestExpense,,,,,DRO.AX
extraordinaryItems,,,,,DRO.AX
nonRecurring,,,,,DRO.AX
otherItems,,,,,DRO.AX
incomeTaxExpense,-883592,-485351,-397550,-234620,DRO.AX
totalRevenue,5557736,3520615,1207203,383585,DRO.AX
totalOperatingExpenses,11810806,11698142,7919596,6091540,DRO.AX
costOfRevenue,1826864,1610636,511454,230198,DRO.AX
totalOtherIncomeExpenseNet,-497512,-2904,-21257,-3278,DRO.AX
discontinuedOperations,,,,,DRO.AX
netIncomeFromContinuingOps,-5866990,-7695080,-6336100,-5476613,DRO.AX
netIncomeApplicableToCommonShares,-5866990,-7695080,-6336100,-5476613,DRO.AX
