Breakdown,Value,ticker
zip,2444,NMR.AX
sector,Basic Materials,NMR.AX
longBusinessSummary,"Native Mineral Resources Holdings Limited explores for and develops mineral properties in Queensland and Western Australia. The company primarily explores for copper, zinc, gold, nickel, and precious and base metal deposits. Its flagship property is Palmerville project that comprises 9 exploration permits covering an area of 1,820 square kilometers located in Queensland. The company was incorporated in 2020 and is based in Port Macquarie, Australia.",NMR.AX
city,Port Macquarie,NMR.AX
phone,61 2 6583 7833,NMR.AX
state,NSW,NMR.AX
compensationAsOfEpochDate,1640908800,NMR.AX
country,Australia,NMR.AX
website,https://nmresources.com.au,NMR.AX
maxAge,86400,NMR.AX
address1,6-14 Clarence Street,NMR.AX
industry,Other Industrial Metals & Mining,NMR.AX
address2,Suite 10,NMR.AX
