Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,-26586,-208757,404407,-71038,EDE.AX
totalCashflowsFromInvestingActivities,-1909249,-2277753,-4048715,-2864872,EDE.AX
netBorrowings,-372555,5003303,-355086,-221740,EDE.AX
totalCashFromFinancingActivities,8450456,7846776,10943211,7623500,EDE.AX
changeToOperatingActivities,-100414,-26944,-4786,6560,EDE.AX
issuanceOfStock,8823011,2843473,11298297,7845240,EDE.AX
netIncome,-5758759,-9105991,-9216320,-10824707,EDE.AX
changeInCash,786954,-1828872,-272175,-4494996,EDE.AX
effectOfExchangeRate,-206726,-22205,7315,-49254,EDE.AX
totalCashFromOperatingActivities,-5547527,-7375690,-7173986,-9204370,EDE.AX
depreciation,1278892,1290148,1089362,1023344,EDE.AX
changeToInventory,-1138801,33509,-117970,-4128,EDE.AX
changeToAccountReceivables,-172343,-81099,-5611,-206235,EDE.AX
changeToNetincome,370484,723444,676932,871834,EDE.AX
capitalExpenditures,-459981,-97120,-1980308,-1350253,EDE.AX
