Breakdown,Value,ticker
zip,4066,JIN.AX
sector,Consumer Cyclical,JIN.AX
fullTimeEmployees,140,JIN.AX
compensationRisk,2,JIN.AX
auditRisk,2,JIN.AX
longBusinessSummary,"Jumbo Interactive Limited engages in the retail of lottery tickets through internet and mobile devices in Australia, the United Kingdom, Fiji, and internationally. It operates in three segments: Lottery Retailing, Software-as-a-Service, and Managed Services. The company is involved in the retail of digital lottery tickets through Oz Lotteries; licenses Powered by Jumbo, a digital lottery platform solution to government and charity lottery operators; and lottery management services for charities. It also licenses other non-lottery proprietary software, including a payroll software platform; and provides turnkey digital lottery solutions. Jumbo Interactive Limited was incorporated in 1986 and is headquartered in Toowong, Australia.",JIN.AX
city,Toowong,JIN.AX
phone,61 7 3831 3705,JIN.AX
state,QLD,JIN.AX
shareHolderRightsRisk,1,JIN.AX
compensationAsOfEpochDate,1640908800,JIN.AX
governanceEpochDate,1643673600,JIN.AX
boardRisk,1,JIN.AX
country,Australia,JIN.AX
website,https://www.jumbointeractive.com,JIN.AX
maxAge,86400,JIN.AX
overallRisk,1,JIN.AX
address1,601 Coronation Drive,JIN.AX
fax,61 7 3369 7844,JIN.AX
industry,Gambling,JIN.AX
address2,Level 1,JIN.AX
