Breakdown,Value,ticker
zip,6432,BCN.AX
sector,Basic Materials,BCN.AX
longBusinessSummary,"Beacon Minerals Limited, together with its subsidiaries, engages in the mineral exploration, development, and production activities in Western Australia. It holds a 100% interest in the Jaurdi gold project located to the north west of Coolgardie. The company was incorporated in 2006 and is based in Boulder, Australia.",BCN.AX
city,Boulder,BCN.AX
phone,61 8 9093 2477,BCN.AX
state,WA,BCN.AX
compensationAsOfEpochDate,1640908800,BCN.AX
country,Australia,BCN.AX
website,https://www.beaconminerals.com.au,BCN.AX
maxAge,86400,BCN.AX
address1,144 Vivian Street,BCN.AX
industry,Gold,BCN.AX
