Breakdown,Value,ticker
zip,2060,EP1.AX
sector,Financial Services,EP1.AX
longBusinessSummary,"E&P Financial Group Limited engages in financial services business in Australia, the United States, and Hong Kong. It operates through three segments: E&P Wealth, E&P Capital, and E&P Funds. The E&P Wealth segment offers financial advice, investment advice, stock broking, private wealth management, private client portfolio administration and reporting, self-managed superannuation fund administration, and legal services to self-managed superannuation trustees, retail clients, wholesale clients and high net worth individuals; and share transaction arrangement and handling services. The E&P Capital segment provides stockbroking and investment advisory services to institutional clients and advice to corporations, including advice on equity and debt capital market transactions, public markets and private treaty mergers and acquisitions, corporate divestments, private equity buyouts and debt financing, and corporate restructurings. The E&P Funds segment offers investment management services, fund accounting and administration services, and responsible entity services to managed investment schemes; and ancillary services to client fund operations, including construction, project management, design and architectural services, and other real estate services. The company was formerly known as Evans Dixon Limited and changed its name to E&P Financial Group Limited in November 2020. E&P Financial Group Limited was incorporated in 2015 and is based in North Sydney, Australia.",EP1.AX
city,North Sydney,EP1.AX
phone,61 3 0006 9436,EP1.AX
state,NSW,EP1.AX
compensationAsOfEpochDate,1640908800,EP1.AX
country,Australia,EP1.AX
website,https://www.eap.com.au,EP1.AX
maxAge,86400,EP1.AX
address1,100 Pacific Highway,EP1.AX
industry,Asset Management,EP1.AX
address2,Level 15,EP1.AX
