Breakdown,Value,ticker
zip,6000,SYT.AX
sector,Technology,SYT.AX
longBusinessSummary,"Syntonic Limited focuses on exploring projects and business opportunities. Previously, it was involved in the commercialization of mobile services for telecommunication carriers in Australia. Syntonic Limited was incorporated in 2007 and is based in Perth, Australia.",SYT.AX
city,Perth,SYT.AX
phone,61 8 6558 0886,SYT.AX
state,WA,SYT.AX
compensationAsOfEpochDate,1640908800,SYT.AX
country,Australia,SYT.AX
website,https://www.syntoniclimited.com,SYT.AX
maxAge,86400,SYT.AX
address1,101 St Georges Terrace,SYT.AX
industry,Software—Application,SYT.AX
address2,Level 3,SYT.AX
