Breakdown,Value,ticker
zip,3008,TAH.AX
sector,Consumer Cyclical,TAH.AX
compensationRisk,1,TAH.AX
auditRisk,1,TAH.AX
longBusinessSummary,"Tabcorp Holdings Limited, together with its subsidiaries, provides gambling and entertainment services in Australia. Its Lotteries and Keno segment operates lotteries and Kenos primarily under the Set for Life, Powerball, Oz Lotto, TattsLotto, Saturday Lotto, Gold Lotto, X Lotto, Monday and Wednesday Lotto, Lucky Lotteries, Lotto Strike, Super 66, Keno, and Instant Scratch-Its brands. The company's Wagering and Media segment offers totalizator and fixed odds betting on racing, sports, and other events; and operates through a network of TAB agencies, hotels and clubs, and on-course operations, as well as through retail, Internet, mobile devices, and phone. It also provides Trackside, a computer simulate racing product; and international wagering and pooling services. In addition, this segment engages in the Three Sky Racing television channels broadcasting thoroughbred, and harness and greyhound racing to audiences; Three Sky Sports television channels broadcasting various sports to audiences; and advertising and sponsorship arrangement, and broadcasting racing activities, as well as operates Sky Racing Active, a digital app providing Sky Racing's live and on-demand racing content across thoroughbred, and harness and greyhound racing; and Sky Sports Radio network. Its Gaming Services segment offers electronic gaming machine (EGMs) monitoring and related services under the MAX Regulatory Services brand. This segment also provides EGM and systems supply and expertise; specialized services and strategic advice to licensed gaming venues; value-add services to venues, such as gaming and loyalty systems, business intelligence tools, and cashless and ticket in ticket out services; and logistics, installation, and relocation services, as well as EGMs, lottery and wagering terminals, and other transaction device repair and maintenance services under the MAX Venue Services brand. The company was founded in 1881 and is based in Melbourne, Australia.",TAH.AX
city,Melbourne,TAH.AX
phone,61 3 9246 6010,TAH.AX
state,VIC,TAH.AX
shareHolderRightsRisk,10,TAH.AX
compensationAsOfEpochDate,1640908800,TAH.AX
governanceEpochDate,1632614400,TAH.AX
boardRisk,6,TAH.AX
country,Australia,TAH.AX
website,https://www.tabcorp.com.au,TAH.AX
maxAge,86400,TAH.AX
overallRisk,4,TAH.AX
address1,"Tower 2, Collins Square",TAH.AX
fax,61 3 9246 6684,TAH.AX
industry,Gambling,TAH.AX
address2,Level 21 727 Collins Street,TAH.AX
