Breakdown,Value,ticker
zip,4226,RFG.AX
sector,Consumer Cyclical,RFG.AX
longBusinessSummary,"Retail Food Group Limited, a food and beverage company, engages in the management of a multi-brand retail food franchise in Australia and internationally. The company operates through Bakery/Caf̩, QSR, Coffee Retail, Di Bella Coffee, and Manufacturing and Distribution segments. It is also involved in the ownership of the intellectual property; development and management of coffee roasting facilities; and the wholesale supply of coffee and allied products. The company develops and manages Donut King, Brumby's Bakery, Michel's Patisserie, Esquires Coffee Houses, Pizza Capers Gourmet Kitchen, Crust Gourmet Pizza Bar, The Coffee Guy, Caf̩2U, Gloria Jean's Coffees, and It's A Grind brands. As of March 31, 2021, it had approximately 800 outlets in Australia and 600 outlets across 59 licensed international territories. Retail Food Group Limited was founded in 1989 and is headquartered in Robina, Australia.",RFG.AX
city,Robina,RFG.AX
phone,61 7 5591 3242,RFG.AX
state,QLD,RFG.AX
compensationAsOfEpochDate,1640908800,RFG.AX
country,Australia,RFG.AX
website,https://www.rfg.com.au,RFG.AX
maxAge,86400,RFG.AX
address1,35 Robina Town Centre Drive,RFG.AX
industry,Restaurants,RFG.AX
address2,Level 4,RFG.AX
