Breakdown,Value,ticker
zip,6159,BMH.AX
sector,Basic Materials,BMH.AX
longBusinessSummary,"Baumart Holdings Limited, together with its subsidiaries, procures, supplies, and installs building products and materials for the residential and commercial construction markets in Australia. The company operates through Materials Handling Supply, Building Materials Supply, Source & Procurement Supply, and Equipment Investments segments. It also offers plastic materials handling unit load products, such as pallets and crates; and volcanic natural stones, as well as provides end-to-end supply chain and managed services. The company was incorporated in 2014 and is headquartered in North Fremantle, Australia.",BMH.AX
city,North Fremantle,BMH.AX
phone,61 8 6558 0814,BMH.AX
state,WA,BMH.AX
country,Australia,BMH.AX
website,https://www.baumart.com.au,BMH.AX
maxAge,86400,BMH.AX
address1,15 McCabe Street,BMH.AX
fax,61 8 6389 2588,BMH.AX
industry,Building Materials,BMH.AX
