Breakdown,Value,ticker
zip,6005,BKT.AX
sector,Basic Materials,BKT.AX
longBusinessSummary,"Black Rock Mining Limited engages in the exploration and development of graphite projects in Tanzania. It holds a 100% interest in the Mahenge graphite project in Tanzania. The company was formerly known as Green Rock Energy Limited and changed its name to Black Rock Mining Limited in March 2015. Black Rock Mining Limited was incorporated in 2000 and is based in West Perth, Australia.",BKT.AX
city,West Perth,BKT.AX
phone,61 8 6383 6200,BKT.AX
state,WA,BKT.AX
compensationAsOfEpochDate,1640908800,BKT.AX
country,Australia,BKT.AX
website,https://blackrockmining.com.au,BKT.AX
maxAge,86400,BKT.AX
address1,1 Walker Avenue,BKT.AX
industry,Other Industrial Metals & Mining,BKT.AX
address2,Level 1,BKT.AX
