,0,1,ticker
0,Market Cap (intraday),291.65M,ORR.AX
1,Enterprise Value,225.60M,ORR.AX
2,Trailing P/E,,ORR.AX
3,Forward P/E,,ORR.AX
4,PEG Ratio (5 yr expected),,ORR.AX
5,Price/Sales (ttm),,ORR.AX
6,Price/Book (mrq),3.94,ORR.AX
7,Enterprise Value/Revenue,,ORR.AX
8,Enterprise Value/EBITDA,-26.78,ORR.AX
