Breakdown,Value,ticker
zip,6005,WC8.AX
sector,Basic Materials,WC8.AX
longBusinessSummary,"Wildcat Resources Limited engages in the exploration of mineral properties in Australia. It explores for gold, copper, and nickel deposits. The company's projects include the Mt Adrah project, which covers an area of approximately 520 square kilometers in the Lachlan Fold located in New South Wales; the Bolt Cutter project that comprises three exploration licenses covering 464 square kilometers of the Mallina Basin located in the Pilbara region of Western Australia; the Widefield project, which includes two exploration licenses covering 280 square kilometers of the Yilgarn Craton located in New South Wales; and the Fraser Range project that consists of an exploration license covering 12 square kilometers situated in Western Australia. The company was formerly known as Fraser Range Metals Group Limited and changed its name to Wildcat Resources Limited in July 2020. Wildcat Resources Limited was incorporated in 2001 and is based in West Perth, Australia.",WC8.AX
city,West Perth,WC8.AX
phone,61 8 6555 2950,WC8.AX
state,WA,WC8.AX
compensationAsOfEpochDate,1640908800,WC8.AX
country,Australia,WC8.AX
website,https://wildcatresources.com.au,WC8.AX
maxAge,86400,WC8.AX
address1,25 Richardson Street,WC8.AX
fax,61 8 6166 0261,WC8.AX
industry,Gold,WC8.AX
address2,Level 2,WC8.AX
