Breakdown,Value,ticker
zip,6000,ABR.AX
sector,Basic Materials,ABR.AX
longBusinessSummary,"5E Advanced Materials Inc. engages in the exploration and development of mineral properties in Australia and the United States. The company primarily explores for borates and lithium deposits. Its flagship project is the 100% owned Fort Cady project located in Southern California. 5E Advanced Materials Inc. is based in Perth, Australia.",ABR.AX
city,Perth,ABR.AX
phone,61 8 6141 3145,ABR.AX
state,WA,ABR.AX
compensationAsOfEpochDate,1640908800,ABR.AX
country,Australia,ABR.AX
website,https://www.americanpacificborates.com,ABR.AX
maxAge,86400,ABR.AX
address1,197 St Georges Terrace,ABR.AX
fax,61 8 6141 3101,ABR.AX
industry,Other Industrial Metals & Mining,ABR.AX
address2,Level 12,ABR.AX
