Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,-3477000,-7477000,9980000,6639000,WMC.AX
totalCashflowsFromInvestingActivities,-99252000,-43027000,-25163000,-20711000,WMC.AX
netBorrowings,49931000,-18805000,-17302000,-19468000,WMC.AX
totalCashFromFinancingActivities,110480000,36885000,4875000,16748000,WMC.AX
issuanceOfStock,64218000,59136000,24131000,38327000,WMC.AX
netIncome,20404000,14250000,-73161000,-20027000,WMC.AX
changeInCash,45173000,8211000,-20049000,2272000,WMC.AX
totalCashFromOperatingActivities,33945000,14353000,239000,6235000,WMC.AX
depreciation,32225000,31049000,48102000,41016000,WMC.AX
otherCashflowsFromInvestingActivities,1261000,7422000,5271000,5271000,WMC.AX
changeToInventory,-10339000,529000,-4439000,934000,WMC.AX
changeToAccountReceivables,1413000,-3599000,-689000,-2039000,WMC.AX
otherCashflowsFromFinancingActivities,-3669000,-3446000,-1954000,-2111000,WMC.AX
changeToNetincome,-6281000,-20399000,20446000,-20288000,WMC.AX
capitalExpenditures,-100513000,-60784000,-33288000,-20837000,WMC.AX
