Breakdown,Value,ticker
zip,6008,88E.AX
sector,Energy,88E.AX
longBusinessSummary,"88 Energy Limited engages in the exploration of oil and gas properties in the United States. The company holds a 59% working interest in the Icewine project, which covers an area of approximately 231,000 acres located in North Slope of Alaska, the United States. It also holds a 100% working interest in the Yukon Gold leases covering an area of approximately 15,235 acres located on the eastern border of the Central North Slope of Alaska. In addition, the company has a 50% working interest in Peregrine project covering an area of approximately 195,373 acres located in the NPR-A region of the North Slope of Alaska. The company was formerly known as Tangiers Petroleum Limited and changed its name to 88 Energy Limited in February 2015. 88 Energy Limited was incorporated in 1996 and is based in Subiaco, Australia.",88E.AX
city,Subiaco,88E.AX
phone,61 8 9485 0990,88E.AX
state,WA,88E.AX
compensationAsOfEpochDate,1609372800,88E.AX
country,Australia,88E.AX
website,https://www.88energy.com,88E.AX
maxAge,86400,88E.AX
address1,516 Hay Street,88E.AX
fax,61 8 9321 8990,88E.AX
industry,Oil & Gas E&P,88E.AX
address2,Ground Floor,88E.AX
