Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,SWP.AX
effectOfAccountingCharges,,,,,SWP.AX
incomeBeforeTax,-14629894,-5568713,-2875560,-2023638,SWP.AX
minorityInterest,,,,,SWP.AX
netIncome,-13788750,-5108176,-2875560,-2023638,SWP.AX
sellingGeneralAdministrative,6282929,3677330,351927,236033,SWP.AX
grossProfit,10347623,6379106,3093864,3225450,SWP.AX
ebit,-6683476,-4976741,-221962,285393,SWP.AX
operatingIncome,-6683476,-4976741,-221962,285393,SWP.AX
otherOperatingExpenses,1246734,1253497,850797,784102,SWP.AX
interestExpense,-464051,-304379,-2632797,-2292004,SWP.AX
extraordinaryItems,,,,,SWP.AX
nonRecurring,,,,,SWP.AX
otherItems,,,,,SWP.AX
incomeTaxExpense,-841144,-460537,0,0,SWP.AX
totalRevenue,22974974,9248315,6802735,6565084,SWP.AX
totalOperatingExpenses,29658450,14225056,7024697,6279691,SWP.AX
costOfRevenue,12627351,2869209,3708871,3339634,SWP.AX
totalOtherIncomeExpenseNet,-7946418,-591972,-2653598,-2309031,SWP.AX
discontinuedOperations,,,,,SWP.AX
netIncomeFromContinuingOps,-13788750,-5108176,-2875560,-2023638,SWP.AX
netIncomeApplicableToCommonShares,-13788750,-5108176,-2875560,-2023638,SWP.AX
