Breakdown,Value,ticker
zip,2000,SWP.AX
sector,Communication Services,SWP.AX
longBusinessSummary,"Swoop Holdings Limited operates as a fixed wireless and wholesale network infrastructure carrier with national and international network for delivering services in Australia. It also provides internet and telecommunication services to small and medium sized enterprises; fixed wireless broadband services to residential customers; and services over the NBN fixed line and fixed wireless networks to customers. The company was founded in 2004 and is based in Sydney, Australia.",SWP.AX
city,Sydney,SWP.AX
phone,61 2 8072 1400,SWP.AX
state,NSW,SWP.AX
compensationAsOfEpochDate,1640908800,SWP.AX
country,Australia,SWP.AX
website,https://swoop.com.au,SWP.AX
maxAge,86400,SWP.AX
address1,126 Phillip Street,SWP.AX
fax,61 2 8583 3040,SWP.AX
industry,Telecom Services,SWP.AX
address2,Level 5,SWP.AX
