Breakdown,Value,ticker
zip,4059,BBL.AX
sector,Communication Services,BBL.AX
longBusinessSummary,"Brisbane Broncos Limited manages and operates the Brisbane Broncos Rugby League Football Team in Australia. The company was incorporated in 1987 and is headquartered in Red Hill, Australia. Brisbane Broncos Limited is a subsidiary of Nationwide News Pty Ltd.",BBL.AX
city,Red Hill,BBL.AX
phone,61 7 3858 9111,BBL.AX
state,QLD,BBL.AX
compensationAsOfEpochDate,1609372800,BBL.AX
country,Australia,BBL.AX
website,https://www.broncos.com.au,BBL.AX
maxAge,86400,BBL.AX
address1,Clive Berghofer Centre,BBL.AX
fax,61 7 3858 9112,BBL.AX
industry,Entertainment,BBL.AX
address2,81 Fulcher Road,BBL.AX
