Breakdown,2021-09-30 00:00:00,2020-09-30 00:00:00,2019-09-30 00:00:00,2018-09-30 00:00:00,ticker
researchDevelopment,,,,,GNC.AX
effectOfAccountingCharges,,,,,GNC.AX
incomeBeforeTax,197800000,46700000,-270600000,73600000,GNC.AX
minorityInterest,,,,,GNC.AX
netIncome,139300000,343300000,-113000000,70500000,GNC.AX
sellingGeneralAdministrative,332500000,242000000,273800000,410000000,GNC.AX
grossProfit,790400000,314200000,327800000,750000000,GNC.AX
ebit,340300000,-69300000,-222500000,158300000,GNC.AX
operatingIncome,340300000,-69300000,-222500000,158300000,GNC.AX
otherOperatingExpenses,10500000,32000000,186400000,28500000,GNC.AX
interestExpense,-26100000,-26600000,-32300000,-45700000,GNC.AX
extraordinaryItems,,,,,GNC.AX
nonRecurring,,,,,GNC.AX
otherItems,,,,,GNC.AX
incomeTaxExpense,58500000,11500000,-81300000,3100000,GNC.AX
totalRevenue,5491500000,3660900000,3533200000,4253100000,GNC.AX
totalOperatingExpenses,5151200000,3730200000,3755700000,4094800000,GNC.AX
costOfRevenue,4701100000,3346700000,3205400000,3503100000,GNC.AX
totalOtherIncomeExpenseNet,-142500000,116000000,-48100000,-84700000,GNC.AX
discontinuedOperations,,308100000.0,76300000.0,76300000.0,GNC.AX
netIncomeFromContinuingOps,139300000,35200000,-189300000,70500000,GNC.AX
netIncomeApplicableToCommonShares,139300000,343300000,-113000000,70500000,GNC.AX
