,0,1,ticker
0,Market Cap (intraday),,WRK.AX
1,Enterprise Value,,WRK.AX
2,Trailing P/E,,WRK.AX
3,Forward P/E,,WRK.AX
4,PEG Ratio (5 yr expected),,WRK.AX
5,Price/Sales (ttm),,WRK.AX
6,Price/Book (mrq),,WRK.AX
7,Enterprise Value/Revenue,,WRK.AX
8,Enterprise Value/EBITDA,,WRK.AX
