Breakdown,Value,ticker
zip,2138,SND.AX
sector,Industrials,SND.AX
fullTimeEmployees,213,SND.AX
longBusinessSummary,"Saunders International Limited engages in the design, construction, and maintenance of bulk liquid storage facilities, tanks, and road and rail bridges in Australia. The company also manufactures precast concrete products for transport infrastructure projects; and provides a range of specialized services for the maintenance of commercial, industrial, and marine infrastructure and assets. In addition, it engages in the engineering, procurement, and construction of fuel and chemical storage terminals, bridges and marine structures, precast concrete, concrete foundation works for heavy industry, foundation systems, jetty and wharves construction, building and construction management, water reservoirs, and pumping stations, as well as coal bins, hoppers, and associated steel works. Further, the company provides various asset services comprising shutdowns and refurbishment, furnace and boiler maintenance, pressure welding, air heater overhauls and upgrades, general base line maintenance, refinery and industrial services, pumps and steam valve overhaul, high performance coatings and linings, abrasive blasting and protective coatings, and structural strengthening services, as well as services related to fabrication, general, structural, piping, and pressure equipment. Additionally, it provides electrical instrumentation, and automation and control services. Saunders International Limited was founded in 1951 and is based in Rhodes, Australia.",SND.AX
city,Rhodes,SND.AX
phone,61 2 9792 2444,SND.AX
state,NSW,SND.AX
compensationAsOfEpochDate,1640908800,SND.AX
country,Australia,SND.AX
website,https://www.saundersint.com,SND.AX
maxAge,86400,SND.AX
address1,Building F,SND.AX
fax,61 2 9771 2640,SND.AX
industry,Engineering & Construction,SND.AX
address2,"Suite 2.04, Level 2 Rhodes Corporate Park 1 Homebush Bay Drive",SND.AX
