Breakdown,2021-03-31 00:00:00,2020-03-31 00:00:00,2019-03-31 00:00:00,2018-03-31 00:00:00,ticker
changeToLiabilities,1859000,425000,605000,139000,SMP.AX
totalCashflowsFromInvestingActivities,-6611000,-6199000,-8364000,-7659000,SMP.AX
netBorrowings,-9727000,-1582000,4353000,-2942000,SMP.AX
totalCashFromFinancingActivities,4187000,-1582000,4353000,-3181000,SMP.AX
changeToOperatingActivities,-22000,-28000,-161000,-57000,SMP.AX
issuanceOfStock,15508000,15508000,15508000,15508000,SMP.AX
netIncome,-15200000,-4472000,-1828000,2570000,SMP.AX
changeInCash,6191000,-1306000,1453000,-1942000,SMP.AX
totalCashFromOperatingActivities,8615000,6475000,5464000,8898000,SMP.AX
depreciation,3989000,4427000,4453000,4283000,SMP.AX
changeToAccountReceivables,-11000,9000,-264000,-296000,SMP.AX
otherCashflowsFromFinancingActivities,-1594000,-1594000,-1594000,-239000,SMP.AX
changeToNetincome,13326000,2518000,192000,164000,SMP.AX
capitalExpenditures,-2913000,-1207000,-2816000,-2746000,SMP.AX
