Breakdown,Value,ticker
zip,3155,IDT.AX
sector,Healthcare,IDT.AX
longBusinessSummary,"IDT Australia Limited researches, develops, manufactures, and sells active pharmaceutical ingredients (APIs) and finished dose form products in Australia and internationally. The company offers analytical method development, stability chambers, and chemistry and microbiology quality control laboratory services. Its services also include project management, chemical, analytical chemistry, pharmacy, clinical packaging, and regulatory affairs, as well as pharmaceutical development services in all dosage forms. In addition, the company offers medicinal cannabis products; and various contract manufacturing services. IDT Australia Limited was founded in 1975 and is headquartered in Boronia, Australia.",IDT.AX
city,Boronia,IDT.AX
phone,61 3 9801 8888,IDT.AX
state,VIC,IDT.AX
compensationAsOfEpochDate,1640908800,IDT.AX
country,Australia,IDT.AX
website,https://en.idtaus.com.au,IDT.AX
maxAge,86400,IDT.AX
address1,45 Wadhurst Drive,IDT.AX
fax,61 3 9837 6445,IDT.AX
industry,Drug Manufacturers—Specialty & Generic,IDT.AX
