Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
totalLiab,6514000,5289000,6191000,6456000,IDT.AX
totalStockholderEquity,27615000,23298000,25010000,32456000,IDT.AX
deferredLongTermLiab,120000,248000,1106000,1251000,IDT.AX
otherCurrentLiab,2085000,3345000,3866000,3406000,IDT.AX
totalAssets,34129000,28587000,31201000,38912000,IDT.AX
commonStock,51189000,51189000,51189000,52833000,IDT.AX
retainedEarnings,-31540000,-33643000,-31724000,-25641000,IDT.AX
otherLiab,445000,337000,1226000,1218000,IDT.AX
treasuryStock,7966000,5752000,5545000,5264000,IDT.AX
otherAssets,120000,248000,1106000,1251000,IDT.AX
cash,6928000,6860000,9497000,14027000,IDT.AX
totalCurrentLiabilities,6069000,4952000,4960000,4825000,IDT.AX
otherStockholderEquity,7966000,5752000,5545000,5264000,IDT.AX
propertyPlantEquipment,16743000,15526000,16676000,18709000,IDT.AX
totalCurrentAssets,17266000,12813000,13419000,18952000,IDT.AX
netTangibleAssets,27615000,23298000,25010000,32456000,IDT.AX
netReceivables,8653000,4628000,2457000,2930000,IDT.AX
inventory,453000,444000,489000,1055000,IDT.AX
accountsPayable,2582000,397000,433000,576000,IDT.AX
