Breakdown,Value,ticker
zip,1010,TRU.AX
sector,Healthcare,TRU.AX
longBusinessSummary,"Truscreen Group Limited, together with its subsidiaries, develops, manufactures, and sells cancer detection devices and systems in Mexico, China, Russia, Vietnam, Zimbabwe, and internationally. The company offers the TruScreen cervical cancer screening system, a medical device for detecting the presence of precancerous and cancerous tissue on the cervix in real time. The company was formerly known as TruScreen Limited and changed its name to Truscreen Group Limited in August 2020. Truscreen Group Limited was incorporated in 2013 and is headquartered in Auckland, New Zealand.",TRU.AX
city,Auckland,TRU.AX
phone,61 2 8999 3896,TRU.AX
compensationAsOfEpochDate,1640908800,TRU.AX
country,New Zealand,TRU.AX
website,https://truscreen.com,TRU.AX
maxAge,86400,TRU.AX
address1,Equitable House,TRU.AX
industry,Medical Devices,TRU.AX
address2,Level 6 57 Symonds Street Grafton,TRU.AX
