,0,1,ticker
0,Market Cap (intraday),,SLZ.AX
1,Enterprise Value,,SLZ.AX
2,Trailing P/E,,SLZ.AX
3,Forward P/E,,SLZ.AX
4,PEG Ratio (5 yr expected),,SLZ.AX
5,Price/Sales (ttm),,SLZ.AX
6,Price/Book (mrq),,SLZ.AX
7,Enterprise Value/Revenue,,SLZ.AX
8,Enterprise Value/EBITDA,,SLZ.AX
