Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,PWN.AX
effectOfAccountingCharges,,,,,PWN.AX
incomeBeforeTax,-923715,-2421674,-2009060,-5637365,PWN.AX
minorityInterest,,,,,PWN.AX
netIncome,-923715,-2421674,-2009060,-4817991,PWN.AX
sellingGeneralAdministrative,2281810,1336478,1033959,1409809,PWN.AX
grossProfit,244450,29454,109361,58818,PWN.AX
ebit,-1856306,-1879244,-1090342,-4970653,PWN.AX
operatingIncome,-1856306,-1879244,-1090342,-4970653,PWN.AX
otherOperatingExpenses,-290768,-290768,-168828,-88453,PWN.AX
interestExpense,-9053,-9053,-9053,-9053,PWN.AX
extraordinaryItems,,,,,PWN.AX
nonRecurring,,,,,PWN.AX
otherItems,,,,,PWN.AX
incomeTaxExpense,0,0,0,-819374,PWN.AX
totalRevenue,333226,29454,109361,58818,PWN.AX
totalOperatingExpenses,2189532,1908698,1199703,5029471,PWN.AX
costOfRevenue,88776,0,0,0,PWN.AX
totalOtherIncomeExpenseNet,932591,-542430,-918718,-666712,PWN.AX
discontinuedOperations,,,,,PWN.AX
netIncomeFromContinuingOps,-923715,-2421674,-2009060,-4817991,PWN.AX
netIncomeApplicableToCommonShares,-923715,-2421674,-2009060,-4817991,PWN.AX
