Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,DXN.AX
effectOfAccountingCharges,,,,,DXN.AX
incomeBeforeTax,-4812631,-12590529,-7373444,-6258530,DXN.AX
minorityInterest,,,,,DXN.AX
netIncome,-4812631,-12590529,-7373444,-6258530,DXN.AX
sellingGeneralAdministrative,5137774,7954350,7666176,4463477,DXN.AX
grossProfit,2223666,1410502,293874,-1514847,DXN.AX
ebit,-7268488,-8602359,-6741821,-6044099,DXN.AX
operatingIncome,-7268488,-8602359,-6741821,-6044099,DXN.AX
otherOperatingExpenses,-642386,-843857,-1029273,31789,DXN.AX
interestExpense,-498977,-398284,-96207,-24572,DXN.AX
extraordinaryItems,,,,,DXN.AX
nonRecurring,,,,,DXN.AX
otherItems,,,,,DXN.AX
incomeTaxExpense,0,0,0,0,DXN.AX
totalRevenue,8222185,5197671,1403528,2197660,DXN.AX
totalOperatingExpenses,15490673,13800030,8145349,8241760,DXN.AX
costOfRevenue,5998519,3787169,1109654,3712507,DXN.AX
totalOtherIncomeExpenseNet,2455857,-3988170,-631623,-214430,DXN.AX
discontinuedOperations,,,,,DXN.AX
netIncomeFromContinuingOps,-4812631,-12590529,-7373444,-6258530,DXN.AX
netIncomeApplicableToCommonShares,-4812631,-12590529,-7373444,-6258530,DXN.AX
