,0,1,ticker
0,Market Cap (intraday),,KAU.AX
1,Enterprise Value,,KAU.AX
2,Trailing P/E,,KAU.AX
3,Forward P/E,,KAU.AX
4,PEG Ratio (5 yr expected),,KAU.AX
5,Price/Sales (ttm),,KAU.AX
6,Price/Book (mrq),,KAU.AX
7,Enterprise Value/Revenue,,KAU.AX
8,Enterprise Value/EBITDA,,KAU.AX
