,0,1,ticker
0,Market Cap (intraday),2.18B,360.AX
1,Enterprise Value,2.12B,360.AX
2,Trailing P/E,7.52,360.AX
3,Forward P/E,,360.AX
4,PEG Ratio (5 yr expected),,360.AX
5,Price/Sales (ttm),13.67,360.AX
6,Price/Book (mrq),26.76,360.AX
7,Enterprise Value/Revenue,23.31,360.AX
8,Enterprise Value/EBITDA,-102.94,360.AX
