Breakdown,Value,ticker
zip,6005,MLS.AX
sector,Basic Materials,MLS.AX
longBusinessSummary,"Metals Australia Limited engages in the exploration and investment of mineral deposits in Australia and Canada. The company primarily explores for zinc, gold, silver, copper, lithium, graphite, nickel, and other base metal deposits. It holds interest in the Lac Rainy Nord Graphite Project that consists of 92 mineral claims covering an area of approximately 45.5 square kilometers located in Quebec. The company also holds interest in the Eade Gold, Pontois Gold, and Felicie Gold projects, which collectively cover an area of approximately 26 square kilometers located in the Lac Guyer greenstone belt of northern-Quebec; and the Lac La Motte, Lac La Corne, Lacourciere-Darveau lithium projects. In addition, it holds an 80% interest in the Manindi base metal project located in Western Australia. The company was incorporated in 1981 and is based in West Perth, Australia.",MLS.AX
city,West Perth,MLS.AX
phone,61 8 9481 7833,MLS.AX
state,WA,MLS.AX
country,Australia,MLS.AX
website,https://www.metalsaustralia.com.au,MLS.AX
maxAge,86400,MLS.AX
address1,8 Parliament Place,MLS.AX
fax,61 8 9481 7835,MLS.AX
industry,Other Industrial Metals & Mining,MLS.AX
address2,Level 1,MLS.AX
