Breakdown,Value,ticker
zip,2000,IPC.AX
sector,Financial Services,IPC.AX
longBusinessSummary,"Imperial Pacific Limited is a publicly owned asset management holding company. Through its subsidiaries, it operates as an investment and financial services company in Australia. It is involved in the portfolio management of London City Equities Limited, as well as nominee shareholding activities. The company was formerly known as Belmont Holdings Limited and changed its name to Imperial Pacific Limited in 2011. Imperial Pacific Limited was founded in 1936 and is based in Sydney, Australia.",IPC.AX
city,Sydney,IPC.AX
phone,61 2 9247 9315,IPC.AX
state,NSW,IPC.AX
compensationAsOfEpochDate,1640908800,IPC.AX
country,Australia,IPC.AX
website,https://www.imperialpacific.com.au,IPC.AX
maxAge,86400,IPC.AX
address1,111 Harrington Street,IPC.AX
industry,Asset Management,IPC.AX
address2,Suite 212 Level 2,IPC.AX
