Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,PYR.AX
effectOfAccountingCharges,,,,,PYR.AX
incomeBeforeTax,-12733950,-7508766,-4623919,-1345614,PYR.AX
minorityInterest,,,,,PYR.AX
netIncome,-12733950,-7508766,-4623919,-1345614,PYR.AX
sellingGeneralAdministrative,5570565,2210221,1432643,420083,PYR.AX
grossProfit,3302777,5591809,355683,-571073,PYR.AX
ebit,-6348917,-1871178,-2821750,-1189822,PYR.AX
operatingIncome,-6348917,-1871178,-2821750,-1189822,PYR.AX
otherOperatingExpenses,733828,535418,118791,47105,PYR.AX
interestExpense,-6027820,-5645122,-1827576,-156936,PYR.AX
extraordinaryItems,,,,,PYR.AX
nonRecurring,,,,,PYR.AX
otherItems,,,,,PYR.AX
incomeTaxExpense,0,0,0,0,PYR.AX
totalRevenue,12174373,9840305,3388634,371549,PYR.AX
totalOperatingExpenses,18523290,11711483,6210384,1561371,PYR.AX
costOfRevenue,8871596,4248496,3032951,942622,PYR.AX
totalOtherIncomeExpenseNet,-6385033,-5637588,-1802169,-155792,PYR.AX
discontinuedOperations,,,,,PYR.AX
netIncomeFromContinuingOps,-12733950,-7508766,-4623919,-1345614,PYR.AX
netIncomeApplicableToCommonShares,-12733950,-7508766,-4623919,-1345614,PYR.AX
