Breakdown,2020-12-31 00:00:00,2020-03-31 00:00:00,2019-03-31 00:00:00,2018-03-31 00:00:00,ticker
researchDevelopment,,,,,EVO.AX
effectOfAccountingCharges,,,,,EVO.AX
incomeBeforeTax,13815997,-17430000,-100629000,15209000,EVO.AX
minorityInterest,,,,,EVO.AX
netIncome,10093331,-13300000,-101554000,-4213000,EVO.AX
sellingGeneralAdministrative,93353310,93867000,107039000,102189000,EVO.AX
grossProfit,123015969,126094000,123649000,126111000,EVO.AX
ebit,12046664,13924000,9275000,17901000,EVO.AX
operatingIncome,12046664,13924000,9275000,17901000,EVO.AX
otherOperatingExpenses,3042666,4294000,4278000,3171000,EVO.AX
interestExpense,-16937329,-19585000,-2908000,-1641000,EVO.AX
extraordinaryItems,,,,,EVO.AX
nonRecurring,,,,,EVO.AX
otherItems,,,,,EVO.AX
incomeTaxExpense,3722666,-4130000,1770000,4372000,EVO.AX
totalRevenue,136851966,140607000,137177000,138395000,EVO.AX
totalOperatingExpenses,124805302,126683000,127902000,120494000,EVO.AX
costOfRevenue,13835997,14513000,13528000,12284000,EVO.AX
totalOtherIncomeExpenseNet,1769333,-31354000,-109904000,-2692000,EVO.AX
discontinuedOperations,,,845000.0,-15050000.0,EVO.AX
netIncomeFromContinuingOps,10093331,-13300000,-102399000,10837000,EVO.AX
netIncomeApplicableToCommonShares,10093331,-13300000,-101554000,-4213000,EVO.AX
