Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,THR.AX
effectOfAccountingCharges,,,,,THR.AX
incomeBeforeTax,-2104000,-922000,-735000,-1249000,THR.AX
minorityInterest,,,,,THR.AX
netIncome,-2104000,-922000,-735000,-1249000,THR.AX
sellingGeneralAdministrative,729000,786000,692000,797000,THR.AX
grossProfit,0,0,0,0,THR.AX
ebit,-2386000,-918000,-763000,-1271000,THR.AX
operatingIncome,-2386000,-918000,-763000,-1271000,THR.AX
otherOperatingExpenses,,,,,THR.AX
interestExpense,-1000,-4000,-4000,-1000,THR.AX
extraordinaryItems,,,,,THR.AX
nonRecurring,,,,,THR.AX
otherItems,,,,,THR.AX
incomeTaxExpense,0,0,0,0,THR.AX
totalRevenue,0,0,0,0,THR.AX
totalOperatingExpenses,2386000,918000,763000,1271000,THR.AX
costOfRevenue,0,0,0,0,THR.AX
totalOtherIncomeExpenseNet,282000,-4000,28000,22000,THR.AX
discontinuedOperations,,,,,THR.AX
netIncomeFromContinuingOps,-2104000,-922000,-735000,-1249000,THR.AX
netIncomeApplicableToCommonShares,-2104000,-922000,-735000,-1249000,THR.AX
