,0,1,ticker
0,Market Cap (intraday),49.37M,KZR.AX
1,Enterprise Value,43.77M,KZR.AX
2,Trailing P/E,75.77,KZR.AX
3,Forward P/E,,KZR.AX
4,PEG Ratio (5 yr expected),,KZR.AX
5,Price/Sales (ttm),,KZR.AX
6,Price/Book (mrq),2.75,KZR.AX
7,Enterprise Value/Revenue,,KZR.AX
8,Enterprise Value/EBITDA,-211.09,KZR.AX
