Breakdown,Value,ticker
zip,2000,DNA.AX
sector,Consumer Cyclical,DNA.AX
longBusinessSummary,"Donaco International Limited engages in the leisure and entertainment business in the Asia Pacific region. It operates Star Vegas Resort & Club, a casino and hotel complex comprising approximately 100 gaming tables, 800 slot machines, and 385 hotel rooms in Poipet, Cambodia; and Aristo International Hotel, a boutique casino that comprises 400 hotel rooms in northern Vietnam located in Yunnan, China. The company was incorporated in 1990 and is based in Sydney, Australia.",DNA.AX
city,Sydney,DNA.AX
phone,61 2 9106 2149,DNA.AX
state,NSW,DNA.AX
compensationAsOfEpochDate,1640908800,DNA.AX
country,Australia,DNA.AX
website,https://www.donacointernational.com,DNA.AX
maxAge,86400,DNA.AX
address1,25 Martin Place,DNA.AX
fax,61 2 9106 2106,DNA.AX
industry,Resorts & Casinos,DNA.AX
address2,Level 43,DNA.AX
