Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
intangibleAssets,935000000,848000000,986000000,4369000000,WES.AX
totalLiab,16499000000,16081000000,8362000000,14179000000,WES.AX
totalStockholderEquity,9715000000,9344000000,9971000000,22754000000,WES.AX
otherCurrentLiab,722000000,868000000,508000000,890000000,WES.AX
totalAssets,26214000000,25425000000,18333000000,36933000000,WES.AX
commonStock,15826000000,15818000000,15809000000,22277000000,WES.AX
otherCurrentAssets,324000000,270000000,282000000,355000000,WES.AX
retainedEarnings,60000000,-245000000,-208000000,176000000,WES.AX
otherLiab,376000000,435000000,473000000,1189000000,WES.AX
goodWill,2967000000,2966000000,3090000000,13491000000,WES.AX
treasuryStock,-6171000000,-6229000000,-5630000000,301000000,WES.AX
otherAssets,920000000,1066000000,602000000,1211000000,WES.AX
cash,3023000000,2913000000,795000000,683000000,WES.AX
totalCurrentLiabilities,7915000000,7270000000,5216000000,10025000000,WES.AX
deferredLongTermAssetCharges,613000000,670000000,194000000,692000000,WES.AX
shortLongTermDebt,950000000,503000000,356000000,1159000000,WES.AX
otherStockholderEquity,-6171000000,-6229000000,-5630000000,301000000,WES.AX
propertyPlantEquipment,10397000000,10648000000,3878000000,8408000000,WES.AX
totalCurrentAssets,9096000000,8064000000,6350000000,8706000000,WES.AX
longTermInvestments,1899000000,1833000000,3427000000,748000000,WES.AX
netTangibleAssets,5813000000,5530000000,5895000000,4894000000,WES.AX
netReceivables,1247000000,1037000000,1027000000,1657000000,WES.AX
longTermDebt,2072000000,2153000000,2673000000,2965000000,WES.AX
inventory,4502000000,3844000000,4246000000,6011000000,WES.AX
accountsPayable,4234000000,4008000000,3620000000,6541000000,WES.AX
