,0,1,ticker
0,Market Cap (intraday),24.55M,ARD.AX
1,Enterprise Value,21.04M,ARD.AX
2,Trailing P/E,,ARD.AX
3,Forward P/E,,ARD.AX
4,PEG Ratio (5 yr expected),,ARD.AX
5,Price/Sales (ttm),,ARD.AX
6,Price/Book (mrq),7.86,ARD.AX
7,Enterprise Value/Revenue,,ARD.AX
8,Enterprise Value/EBITDA,-10.60,ARD.AX
