Breakdown,Value,ticker
zip,2060,KSN.AX
sector,Basic Materials,KSN.AX
longBusinessSummary,"Kingston Resources Limited engages in the exploration and evaluation of mineral properties in Australia. The company's flagship project is the Misima gold project located in the Solomon Sea. The company was formerly known as NuWorld Solutions Limited and changed its name to Kingston Resources Limited in October 2012. Kingston Resources Limited was incorporated in 1985 and is based in North Sydney, Australia.",KSN.AX
city,North Sydney,KSN.AX
phone,61 2 8021 7492,KSN.AX
state,NSW,KSN.AX
compensationAsOfEpochDate,1640908800,KSN.AX
country,Australia,KSN.AX
website,https://www.kingstonresources.com.au,KSN.AX
maxAge,86400,KSN.AX
address1,201/110 Pacific Highway,KSN.AX
fax,61 2 8021 7492,KSN.AX
industry,Gold,KSN.AX
