Breakdown,Value,ticker
zip,6164,FFI.AX
sector,Consumer Defensive,FFI.AX
longBusinessSummary,"FFI Holdings Limited, a food processing company, engages in the processing, manufacture, packaging, and distribution of food products in Australia. The company operates through Bakery and Investment Property segments. It offers bakers' jams and fruit fillings for use in bakery products, including donuts, tarts, sponge cakes, and various post bake applications; fruit mince for use in tarts and slices; patisserie fillings, spreads, and glazes; fresh diced apple; chocolate and confectionery products; cake icings, toppings, and decoration items; and ice creams and desserts. The company also provides ready-to-roll icing and popcorn snack foods for the retail market under the Nemar, Golden Popcorn, and Orchard Icing brand names. In addition, it processes and packages a range of products for the home cooking market sector under the Prepact and Snowflake brands; and provides contract packing services for third-party brands. Further, the company owns the industrial and commercial property for investment purposes. It serves bakers and pastry cooks, and supermarkets, as well as ice cream and dairy, confectionery, chocolate, and food services industries. The company was founded in 1979 and is headquartered in Jandakot, Australia.",FFI.AX
city,Jandakot,FFI.AX
phone,61 8 9417 6111,FFI.AX
state,WA,FFI.AX
compensationAsOfEpochDate,1640908800,FFI.AX
country,Australia,FFI.AX
website,https://www.ffiholdings.com.au,FFI.AX
maxAge,86400,FFI.AX
address1,15 Monash Gate,FFI.AX
fax,61 8 9417 3063,FFI.AX
industry,Confectioners,FFI.AX
