Breakdown,Value,ticker
zip,6005,GWR.AX
sector,Basic Materials,GWR.AX
longBusinessSummary,"GWR Group Limited explores for, develops, and evaluates mining projects in Australia. The company explores for iron ore, gold, and tungsten, as well as gypsum, lithium, tantalum, and berylium deposits. It primarily holds interests in the Wiluna West Gold and Iron projects located in Western Australia. The company was formerly known as Golden West Resources Limited and changed its name to GWR Group Limited in December 2013. GWR Group Limited was incorporated in 2002 and is based in West Perth, Australia.",GWR.AX
city,West Perth,GWR.AX
phone,61 8 9322 6666,GWR.AX
state,WA,GWR.AX
compensationAsOfEpochDate,1640908800,GWR.AX
country,Australia,GWR.AX
website,https://www.gwrgroup.com.au,GWR.AX
maxAge,86400,GWR.AX
address1,97 Outram Street,GWR.AX
fax,61 8 9322 2370,GWR.AX
industry,Steel,GWR.AX
