,0,1,ticker
0,Market Cap (intraday),206.49M,AII.AX
1,Enterprise Value,275.70M,AII.AX
2,Trailing P/E,,AII.AX
3,Forward P/E,,AII.AX
4,PEG Ratio (5 yr expected),,AII.AX
5,Price/Sales (ttm),8.13,AII.AX
6,Price/Book (mrq),5.31,AII.AX
7,Enterprise Value/Revenue,12.90,AII.AX
8,Enterprise Value/EBITDA,-28.72,AII.AX
