Breakdown,Value,ticker
zip,2000,EVN.AX
sector,Basic Materials,EVN.AX
compensationRisk,4,EVN.AX
auditRisk,6,EVN.AX
longBusinessSummary,"Evolution Mining Limited engages in the exploration, mine development, mine operations, and sale of gold and gold/copper concentrates in Australia and Canada. The company also explores for copper and silver deposits. As of June 30, 2021, it operated five gold mines, such as Cowal in New South Wales; Mt Carlton and Mt Rawdon in Queensland; Mungari in Western Australia; and Red Lake in Ontario. The company also holds an economic interest in the Ernest Henry copper-gold operation in Queensland; and a 100% interest in the Crush Creek project located southeast of the Mt Carlton Operation in Queensland. In addition, it holds a 100% interest in the Kundana Operations; a 51% interest in the East Kundana Joint Venture; a 100% interest in the certain tenements comprising the Carbine project; and a 75% interest in the West Kundana Joint Venture. The company was formerly known as Catalpa Resources Limited and changed its name to Evolution Mining Limited in November 2011. Evolution Mining Limited was incorporated in 1998 and is based in Sydney, Australia.",EVN.AX
city,Sydney,EVN.AX
phone,61 2 9696 2900,EVN.AX
state,NSW,EVN.AX
shareHolderRightsRisk,7,EVN.AX
compensationAsOfEpochDate,1640908800,EVN.AX
governanceEpochDate,1632614400,EVN.AX
boardRisk,7,EVN.AX
country,Australia,EVN.AX
website,https://evolutionmining.com.au,EVN.AX
maxAge,86400,EVN.AX
overallRisk,7,EVN.AX
address1,175 Liverpool Street,EVN.AX
fax,61 2 9696 2901,EVN.AX
industry,Gold,EVN.AX
address2,Level 24,EVN.AX
