Breakdown,Value,ticker
zip,4006,APE.AX
sector,Consumer Cyclical,APE.AX
fullTimeEmployees,8537,APE.AX
longBusinessSummary,"Eagers Automotive Limited engages in the ownership and operation of motor vehicle and truck dealerships in Australia and New Zealand. It operates through four segments: Car Retailing, Truck Retailing, Property, and Investments. The Car Retailing segment offers a range of automotive products and services, including new and used vehicles, vehicle maintenance and repair services, vehicle parts, service contracts, vehicle brokerage services, vehicle protection products, and other aftermarket products. It also facilitates financing for vehicle purchases through third-party sources; and engages in the motor auction business. The Truck Retailing segment offers various products and services comprising new and used trucks, truck maintenance and repair services, truck parts, service contracts, truck protection products, and other aftermarket products; and facilitates financing for truck purchases through third-party sources. The Property segment acquires and rents commercial properties. The Investment segment is involved in investment activities. The company was formerly known as A.P. Eagers Limited and changed its name to Eagers Automotive Limited in July 2020. Eagers Automotive Limited was founded in 1913 and is based in Newstead, Australia.",APE.AX
city,Newstead,APE.AX
phone,61 7 3608 7100,APE.AX
state,QLD,APE.AX
compensationAsOfEpochDate,1609372800,APE.AX
country,Australia,APE.AX
website,https://www.eagersautomotive.com.au,APE.AX
maxAge,86400,APE.AX
address1,5 Edmund Street,APE.AX
fax,61 7 3608 7111,APE.AX
industry,Auto & Truck Dealerships,APE.AX
